STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
      17465;20240507;    3;   0.0;   0;-999;-999;eor
      17465;20240508;    3;   0.0;   0;-999;-999;eor
      17465;20240509;    3;   0.0;   0;-999;-999;eor
      17465;20240510;    3;   0.0;   0;-999;-999;eor
      17465;20240511;    3;   0.0;   0;-999;-999;eor
      17465;20240512;    3;   0.0;   0;-999;-999;eor
      17465;20240513;    3;   0.0;   0;-999;-999;eor
      17465;20240514;    3;   0.0;   0;-999;-999;eor
      17465;20240515;    3;   0.0;   0;-999;-999;eor
      17465;20240516;    3;   0.0;   0;-999;-999;eor
      17465;20240517;    3;   0.0;   0;-999;-999;eor
      17465;20240518;    3;   0.0;   0;-999;-999;eor
      17465;20240519;    3;   0.8;   4;-999;-999;eor
      17465;20240520;    3;   7.4;   4;-999;-999;eor
      17465;20240521;    3;   0.1;   4;-999;-999;eor
      17465;20240522;    3;   1.1;   4;-999;-999;eor
      17465;20240523;    3;   0.0;   0;-999;-999;eor
      17465;20240524;    3;  25.1;   4;-999;-999;eor
      17465;20240525;    3;   6.3;   4;-999;-999;eor
      17465;20240526;    3;   0.0;   0;-999;-999;eor
      17465;20240527;    3;   0.0;   0;-999;-999;eor
      17465;20240528;    3;   4.2;   4;-999;-999;eor
      17465;20240529;    3;   0.0;   0;-999;-999;eor
      17465;20240530;    3;  10.1;   4;-999;-999;eor
      17465;20240531;    3;   0.0;   0;-999;-999;eor
      17465;20240601;    3;   0.0;   0;-999;-999;eor
      17465;20240602;    3;   0.0;   0;-999;-999;eor
      17465;20240603;    3;   0.0;   0;-999;-999;eor
      17465;20240604;    3;   0.0;   0;-999;-999;eor
      17465;20240605;    3;   6.3;   4;-999;-999;eor
      17465;20240606;    3;   0.1;   4;-999;-999;eor
      17465;20240607;    3;   0.0;   0;-999;-999;eor
      17465;20240608;    3;   0.0;   0;-999;-999;eor
      17465;20240609;    3;   0.0;   0;-999;-999;eor
      17465;20240610;    3;   2.0;   4;-999;-999;eor
      17465;20240611;    3;   0.0;   0;-999;-999;eor
      17465;20240612;    3;   0.0;   0;-999;-999;eor
      17465;20240613;    3;   0.0;   0;-999;-999;eor
      17465;20240614;    3;   0.7;   4;-999;-999;eor
      17465;20240615;    3;   2.2;   4;-999;-999;eor
      17465;20240616;    3;   0.0;   0;-999;-999;eor
      17465;20240617;    3;   1.8;   4;-999;-999;eor
      17465;20240618;    3;  17.0;   4;-999;-999;eor
      17465;20240619;    3;   2.1;   4;-999;-999;eor
      17465;20240620;    3;   0.0;   0;-999;-999;eor
      17465;20240621;    3;  11.0;   4;-999;-999;eor
      17465;20240622;    3;  12.9;   4;-999;-999;eor
      17465;20240623;    3;   0.0;   0;-999;-999;eor
      17465;20240624;    3;   0.0;   0;-999;-999;eor
      17465;20240625;    3;   0.0;   0;-999;-999;eor
      17465;20240626;    3;   0.0;   0;-999;-999;eor
      17465;20240627;    3;   1.5;   4;-999;-999;eor
      17465;20240628;    3;  11.7;   4;-999;-999;eor
      17465;20240629;    3;   1.6;   4;-999;-999;eor
      17465;20240630;    3;   3.0;   4;-999;-999;eor
      17465;20240701;    3;   6.8;   4;-999;-999;eor
      17465;20240702;    3;   4.2;   4;-999;-999;eor
      17465;20240703;    3;   0.0;   0;-999;-999;eor
      17465;20240704;    3;   2.4;   4;-999;-999;eor
      17465;20240705;    3;   0.0;   0;-999;-999;eor
      17465;20240706;    3;  10.2;   4;-999;-999;eor
      17465;20240707;    3;   0.0;   0;-999;-999;eor
      17465;20240708;    3;   0.0;   0;-999;-999;eor
      17465;20240709;    3;   0.0;   0;-999;-999;eor
      17465;20240710;    3;   9.7;   4;-999;-999;eor
      17465;20240711;    3;   1.7;   4;-999;-999;eor
      17465;20240712;    3;   8.1;   4;-999;-999;eor
      17465;20240713;    3;   0.1;   4;-999;-999;eor
      17465;20240714;    3;   0.0;   0;-999;-999;eor
      17465;20240715;    3;   0.0;   0;-999;-999;eor
      17465;20240716;    3;   3.5;   4;-999;-999;eor
      17465;20240717;    3;   0.0;   0;-999;-999;eor
      17465;20240718;    3;   0.0;   0;-999;-999;eor
      17465;20240719;    3;   0.0;   0;-999;-999;eor
      17465;20240720;    3;   0.0;   0;-999;-999;eor
      17465;20240721;    3;   0.3;   4;-999;-999;eor
      17465;20240722;    3;   0.2;   4;-999;-999;eor
      17465;20240723;    3;  11.8;   4;-999;-999;eor
      17465;20240724;    3;   0.1;   4;-999;-999;eor
      17465;20240725;    3;   0.0;   0;-999;-999;eor
      17465;20240726;    3;   2.3;   4;-999;-999;eor
      17465;20240727;    3;  51.1;   4;-999;-999;eor
      17465;20240728;    3;   0.9;   4;-999;-999;eor
      17465;20240729;    3;   0.0;   0;-999;-999;eor
      17465;20240730;    3;   0.0;   0;-999;-999;eor
      17465;20240731;    3;   0.0;   0;-999;-999;eor
      17465;20240801;    3;   0.0;   0;-999;-999;eor
      17465;20240802;    3;   0.0;   0;-999;-999;eor
      17465;20240803;    3;  20.0;   4;-999;-999;eor
      17465;20240804;    3;   4.3;   4;-999;-999;eor
      17465;20240805;    3;   0.0;   0;-999;-999;eor
      17465;20240806;    3;   0.0;   0;-999;-999;eor
      17465;20240807;    3;   0.1;   4;-999;-999;eor
      17465;20240808;    3;   0.0;   0;-999;-999;eor
      17465;20240809;    3;   0.4;   4;-999;-999;eor
      17465;20240810;    3;   0.0;   0;-999;-999;eor
      17465;20240811;    3;   0.0;   0;-999;-999;eor
      17465;20240812;    3;   0.0;   0;-999;-999;eor
      17465;20240813;    3;   0.0;   0;-999;-999;eor
      17465;20240814;    3;   2.0;   4;-999;-999;eor
      17465;20240815;    3;   0.0;   0;-999;-999;eor
      17465;20240816;    3;   0.0;   0;-999;-999;eor
      17465;20240817;    3;   0.0;   0;-999;-999;eor
      17465;20240818;    3;   0.0;   0;-999;-999;eor
      17465;20240819;    3;   0.0;   0;-999;-999;eor
      17465;20240820;    3;   2.2;   4;-999;-999;eor
      17465;20240821;    3;   0.0;   0;-999;-999;eor
      17465;20240822;    3;   0.0;   0;-999;-999;eor
      17465;20240823;    3;   0.0;   0;-999;-999;eor
      17465;20240824;    3;   0.0;   0;-999;-999;eor
      17465;20240825;    3;   0.0;   0;-999;-999;eor
      17465;20240826;    3;   0.0;   0;-999;-999;eor
      17465;20240827;    3;   0.0;   0;-999;-999;eor
      17465;20240828;    3;   0.0;   0;-999;-999;eor
      17465;20240829;    3;   0.0;   0;-999;-999;eor
      17465;20240830;    3;   0.0;   0;-999;-999;eor
      17465;20240831;    3;   0.0;   0;-999;-999;eor
      17465;20240901;    3;   0.0;   0;-999;-999;eor
      17465;20240902;    3;   0.0;   0;-999;-999;eor
      17465;20240903;    3;   0.0;   0;-999;-999;eor
      17465;20240904;    3;   0.0;   0;-999;-999;eor
      17465;20240905;    3;   0.0;   0;-999;-999;eor
      17465;20240906;    3;   0.0;   0;-999;-999;eor
      17465;20240907;    3;   0.0;   0;-999;-999;eor
      17465;20240908;    3;   0.0;   0;-999;-999;eor
      17465;20240909;    3;  10.1;   4;-999;-999;eor
      17465;20240910;    3;   0.1;   4;-999;-999;eor
      17465;20240911;    3;   0.3;   4;-999;-999;eor
      17465;20240912;    3;   0.0;   0;-999;-999;eor
      17465;20240913;    3;   5.0;   4;-999;-999;eor
      17465;20240914;    3;   0.0;   0;-999;-999;eor
      17465;20240915;    3;   2.8;   4;-999;-999;eor
      17465;20240916;    3;   5.5;   4;-999;-999;eor
      17465;20240917;    3;   0.0;   0;-999;-999;eor
      17465;20240918;    3;   0.0;   0;-999;-999;eor
      17465;20240919;    3;   0.0;   0;-999;-999;eor
      17465;20240920;    3;   0.0;   0;-999;-999;eor
      17465;20240921;    3;   0.0;   0;-999;-999;eor
      17465;20240922;    3;   0.0;   0;-999;-999;eor
      17465;20240923;    3;   0.0;   0;-999;-999;eor
      17465;20240924;    3;   8.5;   4;-999;-999;eor
      17465;20240925;    3;   1.7;   4;-999;-999;eor
      17465;20240926;    3;   1.2;   4;-999;-999;eor
      17465;20240927;    3;   0.4;   4;-999;-999;eor
      17465;20240928;    3;   0.0;   0;-999;-999;eor
      17465;20240929;    3;   0.0;   0;-999;-999;eor
      17465;20240930;    3;   0.0;   0;-999;-999;eor
      17465;20241001;    3;   6.3;   4;-999;-999;eor
      17465;20241002;    3;   3.2;   4;-999;-999;eor
      17465;20241003;    3;   0.9;   4;-999;-999;eor
      17465;20241004;    3;   0.0;   0;-999;-999;eor
      17465;20241005;    3;   0.0;   0;-999;-999;eor
      17465;20241006;    3;   0.0;   0;-999;-999;eor
      17465;20241007;    3;   0.5;   4;-999;-999;eor
      17465;20241008;    3;  10.4;   4;-999;-999;eor
      17465;20241009;    3;   0.3;   4;-999;-999;eor
      17465;20241010;    3;   0.9;   4;-999;-999;eor
      17465;20241011;    3;   0.0;   0;-999;-999;eor
      17465;20241012;    3;   2.8;   4;-999;-999;eor
      17465;20241013;    3;   0.4;   4;-999;-999;eor
      17465;20241014;    3;   0.0;   0;-999;-999;eor
      17465;20241015;    3;   0.0;   0;-999;-999;eor
      17465;20241016;    3;   0.0;   0;-999;-999;eor
      17465;20241017;    3;   0.0;   0;-999;-999;eor
      17465;20241018;    3;   0.0;   0;-999;-999;eor
      17465;20241019;    3;   0.0;   0;-999;-999;eor
      17465;20241020;    3;   0.0;   0;-999;-999;eor
      17465;20241021;    3;   0.0;   0;-999;-999;eor
      17465;20241022;    3;   0.0;   0;-999;-999;eor
      17465;20241023;    3;   0.0;   0;-999;-999;eor
      17465;20241024;    3;   0.0;   0;-999;-999;eor
      17465;20241025;    3;   0.0;   0;-999;-999;eor
      17465;20241026;    3;   0.0;   0;-999;-999;eor
      17465;20241027;    3;   0.0;   0;-999;-999;eor
      17465;20241028;    3;   2.0;   4;-999;-999;eor
      17465;20241029;    3;   0.0;   0;-999;-999;eor
      17465;20241030;    3;   0.0;   0;-999;-999;eor
      17465;20241031;    3;   0.0;   0;-999;-999;eor
      17465;20241101;    3;   0.8;   4;-999;-999;eor
      17465;20241102;    3;   0.0;   0;-999;-999;eor
      17465;20241103;    3;   0.0;   0;-999;-999;eor
      17465;20241104;    3;   0.3;   4;-999;-999;eor
      17465;20241105;    3;   0.0;   0;-999;-999;eor
      17465;20241106;    3;   0.0;   0;-999;-999;eor
      17465;20241107;    3;   0.0;   0;-999;-999;eor
      17465;20241108;    3;   0.0;   0;-999;-999;eor
      17465;20241109;    3;   0.0;   0;-999;-999;eor
      17465;20241110;    3;   0.0;   0;-999;-999;eor
      17465;20241111;    3;   0.0;   0;-999;-999;eor
      17465;20241112;    3;   0.1;   4;-999;-999;eor
      17465;20241113;    3;   0.2;   4;-999;-999;eor
      17465;20241114;    3;   0.7;   4;-999;-999;eor
      17465;20241115;    3;   0.0;   0;-999;-999;eor
      17465;20241116;    3;   2.1;   4;-999;-999;eor
      17465;20241117;    3;   1.3;   4;-999;-999;eor
      17465;20241118;    3;   0.0;   0;-999;-999;eor
      17465;20241119;    3;  16.5;   4;-999;-999;eor
      17465;20241120;    3;   2.1;   4;-999;-999;eor
      17465;20241121;    3;   0.0;   0;-999;-999;eor
      17465;20241122;    3;   0.6;   4;-999;-999;eor
      17465;20241123;    3;  10.7;   4;-999;-999;eor
      17465;20241124;    3;   0.7;   4;-999;-999;eor
      17465;20241125;    3;   2.5;   4;-999;-999;eor
      17465;20241126;    3;   0.0;   0;-999;-999;eor
      17465;20241127;    3;   6.6;   4;-999;-999;eor
      17465;20241128;    3;   6.3;   4;-999;-999;eor
      17465;20241129;    3;   0.0;   0;-999;-999;eor
      17465;20241130;    3;   0.0;   0;-999;-999;eor
      17465;20241201;    3;   0.0;   0;-999;-999;eor
      17465;20241202;    3;   0.1;   4;-999;-999;eor
      17465;20241203;    3;   3.1;   4;-999;-999;eor
      17465;20241204;    3;   2.8;   4;-999;-999;eor
      17465;20241205;    3;   4.0;   4;-999;-999;eor
      17465;20241206;    3;   5.2;   4;-999;-999;eor
      17465;20241207;    3;   3.5;   4;-999;-999;eor
      17465;20241208;    3;   2.0;   4;-999;-999;eor
      17465;20241209;    3;   1.1;   4;-999;-999;eor
      17465;20241210;    3;   0.0;   0;-999;-999;eor
      17465;20241211;    3;   0.0;   0;-999;-999;eor
      17465;20241212;    3;   0.0;   0;-999;-999;eor
      17465;20241213;    3;   0.0;   0;-999;-999;eor
      17465;20241214;    3;   1.2;   4;-999;-999;eor
      17465;20241215;    3;   1.7;   4;-999;-999;eor
      17465;20241216;    3;   0.2;   4;-999;-999;eor
      17465;20241217;    3;   0.0;   0;-999;-999;eor
      17465;20241218;    3;   0.9;   4;-999;-999;eor
      17465;20241219;    3;   3.1;   4;-999;-999;eor
      17465;20241220;    3;   0.0;   0;-999;-999;eor
      17465;20241221;    3;   2.6;   4;-999;-999;eor
      17465;20241222;    3;   2.0;   4;-999;-999;eor
      17465;20241223;    3;   1.7;   4;-999;-999;eor
      17465;20241224;    3;   0.0;   0;-999;-999;eor
      17465;20241225;    3;   0.0;   0;-999;-999;eor
      17465;20241226;    3;   0.1;   4;-999;-999;eor
      17465;20241227;    3;   0.0;   0;-999;-999;eor
      17465;20241228;    3;   0.0;   0;-999;-999;eor
      17465;20241229;    3;   0.0;   0;-999;-999;eor
      17465;20241230;    3;   0.0;   0;-999;-999;eor
      17465;20241231;    3;   0.0;   0;-999;-999;eor
      17465;20250101;    3;   0.4;   4;-999;-999;eor
      17465;20250102;    3;   0.2;   4;-999;-999;eor
      17465;20250103;    3;   1.3;   4;-999;-999;eor
      17465;20250104;    3;   0.0;   0;-999;-999;eor
      17465;20250105;    3;  11.2;   4;-999;-999;eor
      17465;20250106;    3;   1.0;   4;-999;-999;eor
      17465;20250107;    3;   1.5;   4;-999;-999;eor
      17465;20250108;    3;   1.6;   4;-999;-999;eor
      17465;20250109;    3;  15.1;   4;-999;-999;eor
      17465;20250110;    3;   3.9;   4;-999;-999;eor
      17465;20250111;    3;   0.7;   4;-999;-999;eor
      17465;20250112;    3;   0.0;   0;-999;-999;eor
      17465;20250113;    3;   0.0;   0;-999;-999;eor
      17465;20250114;    3;   0.7;   4;-999;-999;eor
      17465;20250115;    3;   0.0;   0;-999;-999;eor
      17465;20250116;    3;   0.0;   0;-999;-999;eor
      17465;20250117;    3;   0.0;   0;-999;-999;eor
      17465;20250118;    3;   0.0;   0;-999;-999;eor
      17465;20250119;    3;   0.0;   0;-999;-999;eor
      17465;20250120;    3;   0.0;   0;-999;-999;eor
      17465;20250121;    3;   0.0;   0;-999;-999;eor
      17465;20250122;    3;   0.0;   0;-999;-999;eor
      17465;20250123;    3;   4.5;   4;-999;-999;eor
      17465;20250124;    3;   2.0;   4;-999;-999;eor
      17465;20250125;    3;   1.4;   4;-999;-999;eor
      17465;20250126;    3;   3.0;   4;-999;-999;eor
      17465;20250127;    3;   1.1;   4;-999;-999;eor
      17465;20250128;    3;   3.2;   4;-999;-999;eor
      17465;20250129;    3;   0.3;   4;-999;-999;eor
      17465;20250130;    3;   2.6;   4;-999;-999;eor
      17465;20250131;    3;   0.0;   0;-999;-999;eor
      17465;20250201;    3;   0.0;   0;-999;-999;eor
      17465;20250202;    3;   0.0;   0;-999;-999;eor
      17465;20250203;    3;   0.0;   0;-999;-999;eor
      17465;20250204;    3;   0.0;   0;-999;-999;eor
      17465;20250205;    3;   0.0;   0;-999;-999;eor
      17465;20250206;    3;   0.0;   0;-999;-999;eor
      17465;20250207;    3;   0.0;   0;-999;-999;eor
      17465;20250208;    3;   0.0;   0;-999;-999;eor
      17465;20250209;    3;   0.0;   0;-999;-999;eor
      17465;20250210;    3;   0.0;   0;-999;-999;eor
      17465;20250211;    3;   0.0;   0;-999;-999;eor
      17465;20250212;    3;   0.2;   4;-999;-999;eor
      17465;20250213;    3;   5.8;   4;-999;-999;eor
      17465;20250214;    3;   0.0;   0;-999;-999;eor
      17465;20250215;    3;   0.0;   0;-999;-999;eor
      17465;20250216;    3;   0.0;   0;-999;-999;eor
      17465;20250217;    3;   0.0;   0;-999;-999;eor
      17465;20250218;    3;   0.0;   0;-999;-999;eor
      17465;20250219;    3;   0.0;   0;-999;-999;eor
      17465;20250220;    3;   0.0;   0;-999;-999;eor
      17465;20250221;    3;   0.0;   0;-999;-999;eor
      17465;20250222;    3;   0.0;   0;-999;-999;eor
      17465;20250223;    3;   0.0;   0;-999;-999;eor
      17465;20250224;    3;   2.9;   4;-999;-999;eor
      17465;20250225;    3;   1.5;   4;-999;-999;eor
      17465;20250226;    3;   3.7;   4;-999;-999;eor
      17465;20250227;    3;   0.5;   4;-999;-999;eor
      17465;20250228;    3;   3.1;   4;-999;-999;eor
      17465;20250301;    3;   0.0;   0;-999;-999;eor
      17465;20250302;    3;   0.0;   0;-999;-999;eor
      17465;20250303;    3;   0.0;   0;-999;-999;eor
      17465;20250304;    3;   0.0;   0;-999;-999;eor
      17465;20250305;    3;   0.0;   0;-999;-999;eor
      17465;20250306;    3;   0.0;   0;-999;-999;eor
      17465;20250307;    3;   0.0;   0;-999;-999;eor
      17465;20250308;    3;   0.0;   0;-999;-999;eor
      17465;20250309;    3;   0.0;   0;-999;-999;eor
      17465;20250310;    3;   0.0;   0;-999;-999;eor
      17465;20250311;    3;   0.0;   0;-999;-999;eor
      17465;20250312;    3;   2.8;   4;-999;-999;eor
      17465;20250313;    3;   0.0;   0;-999;-999;eor
      17465;20250314;    3;   0.0;   0;-999;-999;eor
      17465;20250315;    3;   0.1;   4;-999;-999;eor
      17465;20250316;    3;   0.0;   0;-999;-999;eor
      17465;20250317;    3;   0.0;   0;-999;-999;eor
      17465;20250318;    3;   0.0;   0;-999;-999;eor
      17465;20250319;    3;   0.0;   0;-999;-999;eor
      17465;20250320;    3;   0.0;   0;-999;-999;eor
      17465;20250321;    3;   0.0;   0;-999;-999;eor
      17465;20250322;    3;   0.0;   0;-999;-999;eor
      17465;20250323;    3;   0.0;   0;-999;-999;eor
      17465;20250324;    3;   0.8;   4;-999;-999;eor
      17465;20250325;    3;   0.0;   0;-999;-999;eor
      17465;20250326;    3;   0.4;   4;-999;-999;eor
      17465;20250327;    3;   0.0;   0;-999;-999;eor
      17465;20250328;    3;   0.0;   0;-999;-999;eor
      17465;20250329;    3;   0.0;   0;-999;-999;eor
      17465;20250330;    3;   6.3;   4;-999;-999;eor
      17465;20250331;    3;   0.0;   0;-999;-999;eor
      17465;20250401;    3;   0.0;   0;-999;-999;eor
      17465;20250402;    3;   0.0;   0;-999;-999;eor
      17465;20250403;    3;   0.0;   0;-999;-999;eor
      17465;20250404;    3;   0.0;   0;-999;-999;eor
      17465;20250405;    3;   0.0;   0;-999;-999;eor
      17465;20250406;    3;   0.0;   0;-999;-999;eor
      17465;20250407;    3;   0.0;   0;-999;-999;eor
      17465;20250408;    3;   0.0;   0;-999;-999;eor
      17465;20250409;    3;   0.0;   0;-999;-999;eor
      17465;20250410;    3;   0.0;   0;-999;-999;eor
      17465;20250411;    3;   0.0;   0;-999;-999;eor
      17465;20250412;    3;   0.0;   0;-999;-999;eor
      17465;20250413;    3;   0.0;   0;-999;-999;eor
      17465;20250414;    3;   0.1;   4;-999;-999;eor
      17465;20250415;    3;   0.0;   0;-999;-999;eor
      17465;20250416;    3;   0.0;   0;-999;-999;eor
      17465;20250417;    3;   0.0;   0;-999;-999;eor
      17465;20250418;    3;  11.5;   4;-999;-999;eor
      17465;20250419;    3;   0.7;   4;-999;-999;eor
      17465;20250420;    3;   0.9;   4;-999;-999;eor
      17465;20250421;    3;   0.0;   0;-999;-999;eor
      17465;20250422;    3;   0.3;   4;-999;-999;eor
      17465;20250423;    3;   0.0;   0;-999;-999;eor
      17465;20250424;    3;   0.0;   0;-999;-999;eor
      17465;20250425;    3;   0.0;   0;-999;-999;eor
      17465;20250426;    3;   0.0;   0;-999;-999;eor
      17465;20250427;    3;   0.0;   0;-999;-999;eor
      17465;20250428;    3;   0.0;   0;-999;-999;eor
      17465;20250429;    3;   0.0;   0;-999;-999;eor
      17465;20250430;    3;   0.0;   0;-999;-999;eor
      17465;20250501;    3;   0.0;   0;-999;-999;eor
      17465;20250502;    3;   2.8;   4;-999;-999;eor
      17465;20250503;    3;   3.1;   4;-999;-999;eor
      17465;20250504;    3;   0.0;   0;-999;-999;eor
      17465;20250505;    3;   0.0;   0;-999;-999;eor
      17465;20250506;    3;   0.0;   0;-999;-999;eor
      17465;20250507;    3;   0.0;   0;-999;-999;eor
      17465;20250508;    3;   0.0;   0;-999;-999;eor
      17465;20250509;    3;   0.0;   0;-999;-999;eor
      17465;20250510;    3;   0.0;   0;-999;-999;eor
      17465;20250511;    3;   0.0;   0;-999;-999;eor
      17465;20250512;    3;   0.0;   0;-999;-999;eor
      17465;20250513;    3;   0.0;   0;-999;-999;eor
      17465;20250514;    3;   0.0;   0;-999;-999;eor
      17465;20250515;    3;   0.3;   4;-999;-999;eor
      17465;20250516;    3;   1.4;   4;-999;-999;eor
      17465;20250517;    3;   0.9;   4;-999;-999;eor
      17465;20250518;    3;   3.4;   4;-999;-999;eor
      17465;20250519;    3;   0.0;   0;-999;-999;eor
      17465;20250520;    3;   0.0;   0;-999;-999;eor
      17465;20250521;    3;   0.0;   0;-999;-999;eor
      17465;20250522;    3;   0.0;   0;-999;-999;eor
      17465;20250523;    3;   4.0;   4;-999;-999;eor
      17465;20250524;    3;   0.0;   0;-999;-999;eor
      17465;20250525;    3;   3.1;   4;-999;-999;eor
      17465;20250526;    3;   0.1;   4;-999;-999;eor
      17465;20250527;    3;   1.9;   4;-999;-999;eor
      17465;20250528;    3;  17.9;   4;-999;-999;eor
      17465;20250529;    3;   2.0;   4;-999;-999;eor
      17465;20250530;    3;   0.0;   0;-999;-999;eor
      17465;20250531;    3;   0.0;   0;-999;-999;eor
      17465;20250601;    3;   0.0;   0;-999;-999;eor
      17465;20250602;    3;   0.0;   0;-999;-999;eor
      17465;20250603;    3;   0.0;   0;-999;-999;eor
      17465;20250604;    3;   3.1;   4;-999;-999;eor
      17465;20250605;    3;   0.7;   4;-999;-999;eor
      17465;20250606;    3;   0.7;   4;-999;-999;eor
      17465;20250607;    3;   4.0;   4;-999;-999;eor
      17465;20250608;    3;   2.0;   4;-999;-999;eor
      17465;20250609;    3;   0.0;   0;-999;-999;eor
      17465;20250610;    3;   3.9;   4;-999;-999;eor
      17465;20250611;    3;   0.0;   0;-999;-999;eor
      17465;20250612;    3;   0.0;   0;-999;-999;eor
      17465;20250613;    3;   0.0;   0;-999;-999;eor
      17465;20250614;    3;   0.0;   0;-999;-999;eor
      17465;20250615;    3;   1.5;   4;-999;-999;eor
      17465;20250616;    3;   0.0;   0;-999;-999;eor
      17465;20250617;    3;   0.0;   0;-999;-999;eor
      17465;20250618;    3;   0.0;   0;-999;-999;eor
      17465;20250619;    3;   0.0;   0;-999;-999;eor
      17465;20250620;    3;   0.0;   0;-999;-999;eor
      17465;20250621;    3;   0.0;   0;-999;-999;eor
      17465;20250622;    3;   0.2;   4;-999;-999;eor
      17465;20250623;    1;   5.3;   4;-999;-999;eor
      17465;20250624;    1;   7.0;   4;-999;-999;eor
      17465;20250625;    1;   0.1;   4;-999;-999;eor
      17465;20250626;    1;   0.0;   0;-999;-999;eor
      17465;20250627;    1;   0.7;   4;-999;-999;eor
      17465;20250628;    1;   0.0;   0;-999;-999;eor
      17465;20250629;    1;   0.0;   0;-999;-999;eor
      17465;20250630;    1;   0.0;   0;-999;-999;eor
      17465;20250701;    1;   0.0;   0;-999;-999;eor
      17465;20250702;    1;   0.0;   0;-999;-999;eor
      17465;20250703;    1;   0.2;   4;-999;-999;eor
      17465;20250704;    1;   0.0;   0;-999;-999;eor
      17465;20250705;    1;   0.0;   0;-999;-999;eor
      17465;20250706;    1;   0.1;   4;-999;-999;eor
      17465;20250707;    1;   3.4;   4;-999;-999;eor
      17465;20250708;    1;   0.0;   0;-999;-999;eor
      17465;20250709;    1;   2.0;   4;-999;-999;eor
      17465;20250710;    1;   3.0;   4;-999;-999;eor
      17465;20250711;    1;  11.2;   4;-999;-999;eor
